,0,1,3,mean,Kingdom,Phylum,Class,Order,Family,Genus,Species
OTU423,0.000393311765185084,0.000185178340128111,0.000235834094735996,0.000271441400016397,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Selenomonadaceae,Selenomonas,Selenomonas massiliensis
OTU412,0.000422461956372932,0.000423016510345153,3.92695857058708e-05,0.000294916017474652,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Selenomonadaceae,Selenomonas,Selenomonas noxia
OTU628,0.000151871727691543,0.000145602708841334,6.5322043885644e-05,0.000120932160139507,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Selenomonadaceae,Selenomonas,?
OTU229,0.0019395286613944,0.00160432538933954,0.000135457269348031,0.00122643710669399,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Selenomonadaceae,Selenomonas,?
OTU281,0.00101269204646882,0.00152415287962284,0.000203455822298128,0.000913433582796595,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Selenomonadaceae,Selenomonas,Selenomonas infelix
OTU177,0.00803443608702208,0.00259354916318188,0.00106760292816908,0.00389852939279101,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Selenomonadaceae,Selenomonas,?
OTU30,0.353878032410032,0.0577781980888017,0.0196578889060405,0.143771373134958,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Veillonellaceae,Veillonella,Veillonella atypica
OTU195,0.00980116820608999,0.000983440306478721,0.000784053306059384,0.00385622060620937,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Veillonellaceae,Veillonella,?
OTU349,0.00118154607364438,8.86524822695036e-05,0.00037947872953261,0.000549892428482163,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Veillonellaceae,Veillonella,Veillonella rogosae
OTU154,0.0136635281966971,0.00163931736220799,0.00105874168798108,0.00545386241562872,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Veillonellaceae,Veillonella,?
OTU19,0.508890658426553,0.116009209988674,0.0514205073758386,0.225440125263688,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Veillonellaceae,Veillonella,Veillonella tobetsuensis
OTU141,0.0165741463248748,0.000356998743867221,0.000127619299941864,0.0056862547895613,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Veillonellaceae,Veillonella,?
OTU513,0.000358315741638659,1.55306030533166e-05,0,0.000124615448230658,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,?,?
OTU205,0.0106453987005741,0.00538273045394017,0.000935257813031703,0.00565446232251533,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Veillonellaceae,Veillonella,?
OTU509,0.00118663707054208,6.26684213824654e-05,0,0.00041643516397485,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Veillonellaceae,?,?
OTU782,3.64197286563097e-05,3.10795481033706e-05,0,2.24997589198934e-05,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Veillonellaceae,?,?
OTU344,0.000961790542613536,8.63828584597861e-05,0.000153003899517707,0.000400392433530343,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,?,?,?
OTU656,2.07202353818739e-05,1.55397740516853e-05,0,1.20866698111864e-05,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,?,?,?
OTU686,4.24079651263249e-05,0,1.7648512230419e-05,2.00188257855813e-05,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,?,?,?
OTU326,0.00122995219651919,0.000139538065821165,0.000117808757117612,0.000495766339819321,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,Treponema sp. I:Q:AT20
OTU350,0.000998696526112796,8.39285510594634e-05,5.32154492058067e-05,0.000378613508792689,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,uncultured Treponema sp.
OTU655,0.000154627337614253,1.77304964539007e-05,0,5.74526113560511e-05,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,uncultured Treponema sp.
OTU461,0.000288179378139764,7.62137032238396e-05,7.85391714117416e-05,0.000147644084258448,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,?
OTU644,7.01398786493583e-05,1.77304964539007e-05,0,2.92901250344197e-05,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,?
OTU404,0.00067312678135671,0.000117337445731431,6.88373373717905e-05,0.000286433854819977,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,Treponema denticola
OTU480,0.000268234496973802,1.52427406447679e-05,1.7648512230419e-05,0.000100375249949663,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,Treponema denticola
OTU650,5.40438796283588e-05,9.59343041884917e-06,0,2.12124366824027e-05,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,Treponema lecithinolyticum
OTU582,0.000105064593567596,5.61852395787988e-05,5.69180979362898e-05,7.27226436942283e-05,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,?
OTU558,0.000206973753610606,0.000121566705123563,5.68162158755467e-05,0.000128452224869905,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,?
OTU357,0.00102360966320855,8.76924974640355e-05,0.000145160659088385,0.000418820939920324,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,?
OTU626,3.98847686194467e-05,4.31184149135438e-05,0,2.76677278443302e-05,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,uncultured Treponema sp.
OTU660,3.7104374605766e-05,0,0,1.23681248685887e-05,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,Treponema sp. oral clone BZ013
OTU425,2.94206391926373e-05,7.62137032238396e-05,0.000166679850503093,9.07713976398568e-05,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,uncultured Treponema sp.
OTU765,0.000143774401588575,0,0,4.79248005295249e-05,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,?
OTU769,0.000157810492143292,0,0,5.26034973810973e-05,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Veillonellaceae,Megasphaera,?
OTU276,0.00139939626576163,0.0013245131578131,0.000620689456534733,0.00111486629336982,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Veillonellaceae,Dialister,Dialister invisus
OTU245,0.00217382446450126,0.00131378500822131,8.82678230095741e-05,0.00119195909857738,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Veillonellaceae,?,?
OTU353,0.000908228699911345,0.000903872606008576,7.85391714117416e-05,0.000630213492443887,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Veillonellaceae,Dialister,Dialister pneumosintes
OTU742,0.000124071328134964,0,0,4.13571093783213e-05,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Veillonellaceae,?,?
